F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
0.609,0.92,0.933,0.548,0.417,1.423,1.414,1.075,0.479,0.386,0.609,0.92,0.933,0.548,0.417,1.423,1.414,1.075,0.479,0.386,33.601,M
0.662,0.923,0.944,0.569,0.497,1.183,1.152,0.882,0.394,0.336,0.662,0.923,0.944,0.569,0.497,1.183,1.152,0.882,0.394,0.336,19.209,M
0.595,0.921,0.952,0.543,0.393,1.538,1.546,1.207,0.542,0.374,0.595,0.921,0.952,0.543,0.393,1.538,1.546,1.207,0.542,0.374,39.051,M
0.641,0.919,0.943,0.556,0.466,1.3,1.28,0.983,0.435,0.358,0.641,0.919,0.943,0.556,0.466,1.3,1.28,0.983,0.435,0.358,23.601,M
0.604,0.918,0.95,0.575,0.384,1.469,1.453,1.116,0.52,0.423,0.604,0.918,0.95,0.575,0.384,1.469,1.453,1.116,0.52,0.423,36.401,M
0.667,0.926,0.954,0.565,0.512,1.174,1.138,0.895,0.37,0.328,0.667,0.926,0.954,0.565,0.512,1.174,1.138,0.895,0.37,0.328,16.401,M
0.632,0.914,0.946,0.572,0.474,1.275,1.249,0.951,0.431,0.366,0.632,0.914,0.946,0.572,0.474,1.275,1.249,0.951,0.431,0.366,25.612,M
0.647,0.923,0.948,0.563,0.469,1.293,1.26,0.981,0.407,0.354,0.647,0.923,0.948,0.563,0.469,1.293,1.26,0.981,0.407,0.354,24.759,M
0.657,0.917,0.948,0.551,0.504,1.211,1.195,0.931,0.398,0.334,0.657,0.917,0.948,0.551,0.504,1.211,1.195,0.931,0.398,0.334,19.209,M
0.577,0.912,0.949,0.547,0.351,1.729,1.726,1.351,0.57,0.48,0.577,0.912,0.949,0.547,0.351,1.729,1.726,1.351,0.57,0.48,48.166,M
0.62,0.912,0.944,0.573,0.434,1.372,1.355,1.021,0.485,0.386,0.62,0.912,0.944,0.573,0.434,1.372,1.355,1.021,0.485,0.386,31.241,M
0.538,0.909,0.953,0.557,0.275,2.195,2.204,1.724,0.734,0.592,0.538,0.909,0.953,0.557,0.275,2.195,2.204,1.724,0.734,0.592,62.801,M
0.608,0.914,0.945,0.57,0.431,1.379,1.353,1.024,0.489,0.4,0.608,0.914,0.945,0.57,0.431,1.379,1.353,1.024,0.489,0.4,32.202,M
0.547,0.953,0.506,0.427,0.382,1.969,1.856,0.274,1.591,0.575,0.547,0.953,0.506,0.427,0.382,1.969,1.856,0.274,1.591,0.575,58.6,N
0.51,0.96,0.509,0.42,0.257,2.909,2.752,0.426,2.349,0.791,0.51,0.96,0.509,0.42,0.257,2.909,2.752,0.426,2.349,0.791,81.841,N
0.539,0.968,0.52,0.438,0.346,2.185,2.042,0.297,1.765,0.562,0.539,0.968,0.52,0.438,0.346,2.185,2.042,0.297,1.765,0.562,67.201,N
0.528,0.955,0.52,0.443,0.312,2.387,2.256,0.332,1.937,0.643,0.528,0.955,0.52,0.443,0.312,2.387,2.256,0.332,1.937,0.643,72.422,N
0.563,0.952,0.514,0.431,0.411,1.828,1.743,0.262,1.493,0.48,0.563,0.952,0.514,0.431,0.411,1.828,1.743,0.262,1.493,0.48,53.6,N
0.531,0.959,0.52,0.441,0.293,2.539,2.399,0.335,2.088,0.655,0.531,0.959,0.52,0.441,0.293,2.539,2.399,0.335,2.088,0.655,77.621,N
0.488,0.949,0.52,0.435,0.214,3.44,3.294,0.488,2.839,0.926,0.488,0.949,0.52,0.435,0.214,3.44,3.294,0.488,2.839,0.926,89.588,N
0.535,0.947,0.525,0.45,0.29,2.521,2.404,0.34,2.079,0.683,0.535,0.947,0.525,0.45,0.29,2.521,2.404,0.34,2.079,0.683,77.006,N
0.598,0.96,0.52,0.44,0.439,1.701,1.596,0.223,1.389,0.463,0.598,0.96,0.52,0.44,0.439,1.701,1.596,0.223,1.389,0.463,48.836,N
0.529,0.941,0.518,0.437,0.344,2.154,2.059,0.282,1.805,0.623,0.529,0.941,0.518,0.437,0.344,2.154,2.059,0.282,1.805,0.623,64.405,N
0.54,0.941,0.509,0.424,0.375,1.977,1.897,0.271,1.647,0.576,0.54,0.941,0.509,0.424,0.375,1.977,1.897,0.271,1.647,0.576,58.6,N
0.52,0.955,0.508,0.42,0.27,2.799,2.654,0.386,2.304,0.768,0.52,0.955,0.508,0.42,0.27,2.799,2.654,0.386,2.304,0.768,81.216,N
0.52,0.954,0.523,0.436,0.277,2.714,2.575,0.368,2.25,0.718,0.52,0.954,0.523,0.436,0.277,2.714,2.575,0.368,2.25,0.718,80.604,N
0.561,0.948,0.524,0.437,0.391,1.908,1.82,0.26,1.591,0.517,0.561,0.948,0.524,0.437,0.391,1.908,1.82,0.26,1.591,0.517,58.138,N
0.528,0.943,0.516,0.433,0.299,2.464,2.369,0.321,2.088,0.679,0.528,0.943,0.516,0.433,0.299,2.464,2.369,0.321,2.088,0.679,75,N
0.547,0.948,0.522,0.436,0.309,2.397,2.284,0.325,1.995,0.666,0.547,0.948,0.522,0.436,0.309,2.397,2.284,0.325,1.995,0.666,75.822,N
0.526,0.954,0.524,0.441,0.278,2.672,2.511,0.361,2.177,0.769,0.526,0.954,0.524,0.441,0.278,2.672,2.511,0.361,2.177,0.769,79.404,N
0.535,0.952,0.52,0.437,0.271,2.74,2.592,0.373,2.247,0.768,0.535,0.952,0.52,0.437,0.271,2.74,2.592,0.373,2.247,0.768,83.409,N
0.516,0.955,0.508,0.431,0.192,3.913,3.701,0.494,3.243,1.071,0.516,0.955,0.508,0.431,0.192,3.913,3.701,0.494,3.243,1.071,98.005,N
0.551,0.957,0.509,0.426,0.154,4.804,4.549,0.653,3.937,1.326,0.551,0.957,0.509,0.426,0.154,4.804,4.549,0.653,3.937,1.326,116.825,N
0.565,0.956,0.523,0.433,0.396,1.913,1.814,0.279,1.559,0.493,0.565,0.956,0.523,0.433,0.396,1.913,1.814,0.279,1.559,0.493,61.555,N
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,0.98,1.001,0.974,0.945,0.253,0.598,0.458,0.316,0.148,0.157,331.604,O
1.486,1.566,0.916,0.882,0.766,0.929,0.267,0.156,0.127,0.74,1.486,1.566,0.916,0.882,0.766,0.929,0.267,0.156,0.127,0.74,63.411,P
1.552,1.346,0.924,0.932,0.788,0.563,0.237,0.157,0.113,0.444,1.552,1.346,0.924,0.932,0.788,0.563,0.237,0.157,0.113,0.444,64.203,P
1.509,1.3,0.92,0.903,0.782,0.564,0.269,0.156,0.129,0.385,1.509,1.3,0.92,0.903,0.782,0.564,0.269,0.156,0.129,0.385,63.6,P
1.495,1.534,0.915,0.909,0.764,0.854,0.255,0.152,0.13,0.699,1.495,1.534,0.915,0.909,0.764,0.854,0.255,0.152,0.13,0.699,62.201,P
1.532,1.51,0.93,0.931,0.793,0.78,0.257,0.163,0.115,0.643,1.532,1.51,0.93,0.931,0.793,0.78,0.257,0.163,0.115,0.643,64.203,P
1.49,1.359,0.914,0.896,0.764,0.652,0.27,0.162,0.131,0.471,1.49,1.359,0.914,0.896,0.764,0.652,0.27,0.162,0.131,0.471,63.82,P
1.485,1.298,0.931,0.903,0.744,0.58,0.253,0.14,0.121,0.4,1.485,1.298,0.931,0.903,0.744,0.58,0.253,0.14,0.121,0.4,63.246,P
1.497,1.675,0.931,0.896,0.766,1.055,0.266,0.158,0.116,0.881,1.497,1.675,0.931,0.896,0.766,1.055,0.266,0.158,0.116,0.881,63.008,P
1.516,1.745,0.925,0.913,0.775,1.118,0.262,0.173,0.113,0.961,1.516,1.745,0.925,0.913,0.775,1.118,0.262,0.173,0.113,0.961,62.201,P
1.502,1.733,0.914,0.894,0.77,1.124,0.266,0.16,0.129,0.952,1.502,1.733,0.914,0.894,0.77,1.124,0.266,0.16,0.129,0.952,63.82,P
1.569,1.273,0.937,0.954,0.795,0.463,0.203,0.136,0.097,0.344,1.569,1.273,0.937,0.954,0.795,0.463,0.203,0.136,0.097,0.344,63.6,P
1.529,1.761,0.925,0.911,0.767,1.139,0.233,0.139,0.114,0.992,1.529,1.761,0.925,0.911,0.767,1.139,0.233,0.139,0.114,0.992,62.201,P
1.527,1.783,0.912,0.904,0.784,1.153,0.254,0.151,0.129,0.999,1.527,1.783,0.912,0.904,0.784,1.153,0.254,0.151,0.129,0.999,63.82,P
1.516,1.445,0.914,0.909,0.776,0.731,0.254,0.151,0.129,0.574,1.516,1.445,0.914,0.909,0.776,0.731,0.254,0.151,0.129,0.574,62.201,P
1.529,1.697,0.918,0.914,0.789,1.033,0.263,0.151,0.132,0.883,1.529,1.697,0.918,0.914,0.789,1.033,0.263,0.151,0.132,0.883,62.426,P
1.553,1.557,0.928,0.943,0.8,0.818,0.252,0.16,0.118,0.696,1.553,1.557,0.928,0.943,0.8,0.818,0.252,0.16,0.118,0.696,61.612,P
1.506,1.72,0.919,0.91,0.775,1.09,0.284,0.173,0.132,0.929,1.506,1.72,0.919,0.91,0.775,1.09,0.284,0.173,0.132,0.929,62.201,P
1.504,1.731,0.914,0.896,0.771,1.118,0.267,0.161,0.129,0.949,1.504,1.731,0.914,0.896,0.771,1.118,0.267,0.161,0.129,0.949,62.201,P
1.521,1.58,0.914,0.92,0.774,0.886,0.244,0.146,0.131,0.751,1.521,1.58,0.914,0.92,0.774,0.886,0.244,0.146,0.131,0.751,62.201,P
1.509,1.717,0.925,0.914,0.773,1.078,0.266,0.175,0.115,0.928,1.509,1.717,0.925,0.914,0.773,1.078,0.266,0.175,0.115,0.928,62.201,P
1.511,1.778,0.915,0.889,0.791,1.164,0.272,0.166,0.126,0.984,1.511,1.778,0.915,0.889,0.791,1.164,0.272,0.166,0.126,0.984,62.008,P
1.076,2.255,0.72,0.763,0.534,2.832,0.745,0.476,0.525,2.398,1.076,2.255,0.72,0.763,0.534,2.832,0.745,0.476,0.525,2.398,104.446,Q
1.078,2.25,0.7,0.768,0.536,2.799,0.745,0.471,0.562,2.4,1.078,2.25,0.7,0.768,0.536,2.799,0.745,0.471,0.562,2.4,105.309,Q
1.055,2.247,0.703,0.743,0.526,2.894,0.789,0.476,0.566,2.431,1.055,2.247,0.703,0.743,0.526,2.894,0.789,0.476,0.566,2.431,105.475,Q
1.051,2.192,0.709,0.76,0.528,2.749,0.782,0.504,0.554,2.332,1.051,2.192,0.709,0.76,0.528,2.749,0.782,0.504,0.554,2.332,106.677,Q
1.066,2.272,0.717,0.741,0.528,2.933,0.767,0.442,0.541,2.462,1.066,2.272,0.717,0.741,0.528,2.933,0.767,0.442,0.541,2.462,106.33,Q
1.06,2.163,0.727,0.739,0.524,2.748,0.768,0.442,0.526,2.288,1.06,2.163,0.727,0.739,0.524,2.748,0.768,0.442,0.526,2.288,105.309,Q
1.067,2.27,0.698,0.743,0.549,2.827,0.772,0.466,0.555,2.362,1.067,2.27,0.698,0.743,0.549,2.827,0.772,0.466,0.555,2.362,104.101,Q
1.066,2.181,0.712,0.768,0.529,2.709,0.767,0.478,0.55,2.302,1.066,2.181,0.712,0.768,0.529,2.709,0.767,0.478,0.55,2.302,102.927,Q
1.062,2.253,0.702,0.742,0.538,2.85,0.762,0.476,0.556,2.381,1.062,2.253,0.702,0.742,0.538,2.85,0.762,0.476,0.556,2.381,104.623,Q
1.066,2.27,0.694,0.76,0.536,2.861,0.767,0.501,0.572,2.428,1.066,2.27,0.694,0.76,0.536,2.861,0.767,0.501,0.572,2.428,106.532,Q
1.066,2.23,0.71,0.769,0.534,2.777,0.767,0.478,0.55,2.363,1.066,2.23,0.71,0.769,0.534,2.777,0.767,0.478,0.55,2.363,103.247,Q
1.068,2.285,0.709,0.763,0.527,2.922,0.761,0.492,0.554,2.496,1.068,2.285,0.709,0.763,0.527,2.922,0.761,0.492,0.554,2.496,105.688,Q
1.041,2.186,0.692,0.755,0.519,2.787,0.765,0.474,0.595,2.346,1.041,2.186,0.692,0.755,0.519,2.787,0.765,0.474,0.595,2.346,106,Q
1.059,2.177,0.713,0.732,0.504,2.895,0.76,0.457,0.57,2.383,1.059,2.177,0.713,0.732,0.504,2.895,0.76,0.457,0.57,2.383,101.548,Q
1.086,2.314,0.695,0.739,0.542,2.934,0.75,0.471,0.563,2.478,1.086,2.314,0.695,0.739,0.542,2.934,0.75,0.471,0.563,2.478,102.626,Q
1.057,2.209,0.712,0.719,0.507,2.955,0.786,0.438,0.569,2.453,1.057,2.209,0.712,0.719,0.507,2.955,0.786,0.438,0.569,2.453,102.927,Q
1.057,2.221,0.709,0.754,0.512,2.894,0.778,0.486,0.57,2.46,1.057,2.221,0.709,0.754,0.512,2.894,0.778,0.486,0.57,2.46,104.307,Q
1.046,2.18,0.697,0.732,0.5,2.916,0.77,0.49,0.608,2.425,1.046,2.18,0.697,0.732,0.5,2.916,0.77,0.49,0.608,2.425,102.626,Q
1.069,2.221,0.71,0.775,0.518,2.82,0.756,0.509,0.561,2.435,1.069,2.221,0.71,0.775,0.518,2.82,0.756,0.509,0.561,2.435,104.307,Q
1.08,2.227,0.718,0.757,0.5,2.955,0.732,0.478,0.564,2.524,1.08,2.227,0.718,0.757,0.5,2.955,0.732,0.478,0.564,2.524,103.774,Q
1.069,2.21,0.723,0.74,0.512,2.895,0.762,0.471,0.541,2.435,1.069,2.21,0.723,0.74,0.512,2.895,0.762,0.471,0.541,2.435,101.02,Q
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,1.14,1.478,0.865,0.704,0.57,1.992,0.585,0.295,0.308,1.609,62.769,R
1.491,1.063,1.012,1.406,0.846,1.182,0.896,0.61,0.317,0.304,1.491,1.063,1.012,1.406,0.846,1.182,0.896,0.61,0.317,0.304,182.395,S
1.327,1.078,0.986,1.263,0.762,1.156,0.856,0.555,0.326,0.314,1.327,1.078,0.986,1.263,0.762,1.156,0.856,0.555,0.326,0.314,181.099,S
1.426,1.063,1.018,1.272,0.817,1.17,0.848,0.517,0.34,0.327,1.426,1.063,1.018,1.272,0.817,1.17,0.848,0.517,0.34,0.327,181.276,S
1.409,1.057,1.007,1.333,0.769,1.223,0.901,0.593,0.334,0.334,1.409,1.057,1.007,1.333,0.769,1.223,0.901,0.593,0.334,0.334,183.175,S
1.516,1.082,1.035,1.308,0.826,1.174,0.868,0.538,0.337,0.319,1.516,1.082,1.035,1.308,0.826,1.174,0.868,0.538,0.337,0.319,184.532,S
1.553,1.077,1.041,1.384,0.868,1.163,0.876,0.566,0.321,0.304,1.553,1.077,1.041,1.384,0.868,1.163,0.876,0.566,0.321,0.304,188.449,S
1.6,1.102,1.024,1.405,0.895,1.194,0.877,0.579,0.318,0.34,1.6,1.102,1.024,1.405,0.895,1.194,0.877,0.579,0.318,0.34,188.68,S
1.536,1.071,1.014,1.274,0.874,1.125,0.812,0.491,0.33,0.318,1.536,1.071,1.014,1.274,0.874,1.125,0.812,0.491,0.33,0.318,185.529,S
1.489,1.064,1.014,1.325,0.873,1.164,0.846,0.537,0.324,0.324,1.489,1.064,1.014,1.325,0.873,1.164,0.846,0.537,0.324,0.324,187.451,S
1.543,1.088,1.026,1.333,0.909,1.137,0.825,0.501,0.336,0.323,1.543,1.088,1.026,1.333,0.909,1.137,0.825,0.501,0.336,0.323,186.454,S
1.568,1.071,1.012,1.301,0.907,1.111,0.811,0.524,0.296,0.306,1.568,1.071,1.012,1.301,0.907,1.111,0.811,0.524,0.296,0.306,191.669,S
1.523,1.102,1.003,1.229,0.839,1.102,0.794,0.484,0.318,0.32,1.523,1.102,1.003,1.229,0.839,1.102,0.794,0.484,0.318,0.32,190.672,S
1.538,1.072,1.032,1.341,0.906,1.123,0.83,0.522,0.317,0.303,1.538,1.072,1.032,1.341,0.906,1.123,0.83,0.522,0.317,0.303,190.379,S
1.623,1.074,1.044,1.282,0.956,1.103,0.795,0.47,0.326,0.311,1.623,1.074,1.044,1.282,0.956,1.103,0.795,0.47,0.326,0.311,191.755,S
1.52,1.055,1.043,1.361,0.815,1.232,0.885,0.581,0.312,0.357,1.52,1.055,1.043,1.361,0.815,1.232,0.885,0.581,0.312,0.357,191.588,S
1.632,1.101,1.083,1.455,0.933,1.266,0.935,0.598,0.338,0.349,1.632,1.101,1.083,1.455,0.933,1.266,0.935,0.598,0.338,0.349,190.759,S
1.413,1.052,0.998,1.17,0.801,1.141,0.833,0.515,0.319,0.308,1.413,1.052,0.998,1.17,0.801,1.141,0.833,0.515,0.319,0.308,191.512,S
1.534,1.107,1.029,1.406,0.943,1.073,0.821,0.547,0.291,0.282,1.534,1.107,1.029,1.406,0.943,1.073,0.821,0.547,0.291,0.282,195.256,S
1.583,1.092,1.06,1.31,0.945,1.163,0.82,0.498,0.322,0.348,1.583,1.092,1.06,1.31,0.945,1.163,0.82,0.498,0.322,0.348,192.51,S
1.651,1.103,1.045,1.418,0.943,1.152,0.878,0.574,0.312,0.296,1.651,1.103,1.045,1.418,0.943,1.152,0.878,0.574,0.312,0.296,195.655,S
1.519,1.071,1.029,1.289,0.904,1.167,0.831,0.506,0.328,0.339,1.519,1.071,1.029,1.289,0.904,1.167,0.831,0.506,0.328,0.339,192.666,S
1.186,1.771,0.942,0.942,0.562,1.906,0.739,0.37,0.369,1.393,1.186,1.771,0.942,0.942,0.562,1.906,0.739,0.37,0.369,1.393,57.428,T
1.151,1.734,0.933,0.91,0.548,1.92,0.763,0.382,0.382,1.359,1.151,1.734,0.933,0.91,0.548,1.92,0.763,0.382,0.382,1.359,60.671,T
1.163,1.72,0.933,0.928,0.554,1.861,0.733,0.373,0.361,1.325,1.163,1.72,0.933,0.928,0.554,1.861,0.733,0.373,0.361,1.325,62.201,T
1.182,1.742,0.935,0.922,0.562,1.883,0.735,0.362,0.374,1.345,1.182,1.742,0.935,0.922,0.562,1.883,0.735,0.362,0.374,1.345,60.299,T
1.152,1.72,0.926,0.914,0.532,1.955,0.765,0.376,0.39,1.381,1.152,1.72,0.926,0.914,0.532,1.955,0.765,0.376,0.39,1.381,60.671,T
1.14,1.728,0.936,0.927,0.528,1.98,0.769,0.384,0.385,1.411,1.14,1.728,0.936,0.927,0.528,1.98,0.769,0.384,0.385,1.411,61.984,T
1.207,1.711,0.934,0.926,0.592,1.752,0.685,0.359,0.327,1.233,1.207,1.711,0.934,0.926,0.592,1.752,0.685,0.359,0.327,1.233,62.032,T
1.186,1.751,0.952,0.949,0.586,1.822,0.724,0.374,0.35,1.309,1.186,1.751,0.952,0.949,0.586,1.822,0.724,0.374,0.35,1.309,61.4,T
1.209,1.749,0.942,0.945,0.583,1.793,0.681,0.335,0.347,1.312,1.209,1.749,0.942,0.945,0.583,1.793,0.681,0.335,0.347,1.312,64.125,T
1.186,1.723,0.94,0.941,0.564,1.812,0.725,0.368,0.357,1.304,1.186,1.723,0.94,0.941,0.564,1.812,0.725,0.368,0.357,1.304,63.388,T
1.21,1.739,0.943,0.94,0.584,1.793,0.675,0.325,0.35,1.3,1.21,1.739,0.943,0.94,0.584,1.793,0.675,0.325,0.35,1.3,62.201,T
1.215,1.787,0.949,0.946,0.574,1.893,0.707,0.359,0.348,1.399,1.215,1.787,0.949,0.946,0.574,1.893,0.707,0.359,0.348,1.399,61.4,T
1.167,1.767,0.936,0.924,0.546,1.997,0.749,0.355,0.394,1.438,1.167,1.767,0.936,0.924,0.546,1.997,0.749,0.355,0.394,1.438,60.208,T
1.206,1.785,0.948,0.939,0.585,1.878,0.686,0.331,0.355,1.378,1.206,1.785,0.948,0.939,0.585,1.878,0.686,0.331,0.355,1.378,62.65,T
1.216,1.764,0.933,0.925,0.586,1.857,0.704,0.328,0.377,1.335,1.216,1.764,0.933,0.925,0.586,1.857,0.704,0.328,0.377,1.335,61.205,T
1.196,1.743,0.942,0.929,0.567,1.851,0.69,0.339,0.352,1.342,1.196,1.743,0.942,0.929,0.567,1.851,0.69,0.339,0.352,1.342,62.201,T
1.207,1.746,0.946,0.937,0.584,1.819,0.699,0.326,0.373,1.309,1.207,1.746,0.946,0.937,0.584,1.819,0.699,0.326,0.373,1.309,63.285,T
1.198,1.756,0.95,0.946,0.556,1.899,0.7,0.331,0.368,1.397,1.198,1.756,0.95,0.946,0.556,1.899,0.7,0.331,0.368,1.397,61.66,T
1.216,1.771,0.958,0.948,0.561,1.913,0.699,0.344,0.355,1.412,1.216,1.771,0.958,0.948,0.561,1.913,0.699,0.344,0.355,1.412,59.54,T
1.192,1.77,0.942,0.939,0.546,1.974,0.735,0.367,0.368,1.444,1.192,1.77,0.942,0.939,0.546,1.974,0.735,0.367,0.368,1.444,59.841,T
1.24,1.781,0.951,0.944,0.606,1.802,0.665,0.321,0.344,1.322,1.24,1.781,0.951,0.944,0.606,1.802,0.665,0.321,0.344,1.322,61.205,T
1.469,1.718,0.826,0.822,0.977,1.024,0.342,0.153,0.217,0.74,1.469,1.718,0.826,0.822,0.977,1.024,0.342,0.153,0.217,0.74,282.392,U
